observed_at,market,model_id,model,price,currency,reference_new_price
2026-08-20T15:00:17Z,FR,iphone-16,iPhone 16,570.00,EUR,869.00
2026-08-20T15:00:17Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-20T15:00:17Z,FR,iphone-16-pro,iPhone 16 Pro,669.00,EUR,1229.00
2026-08-20T15:00:17Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,840.00,EUR,1479.00
2026-08-20T15:00:17Z,FR,iphone-16e,iPhone 16e,409.00,EUR,719.00
2026-08-20T15:00:17Z,FR,iphone-17,iPhone 17,698.00,EUR,969.00
2026-08-20T15:00:17Z,FR,iphone-17-pro,iPhone 17 Pro,971.00,EUR,1329.00
2026-08-21T08:03:42Z,FR,iphone-13,iPhone 13,289.00,EUR,749.00
2026-08-21T08:03:42Z,FR,iphone-13-mini,iPhone 13 mini,247.00,EUR,809.00
2026-08-21T08:03:42Z,FR,iphone-14,iPhone 14,312.00,EUR,749.00
2026-08-21T08:03:42Z,FR,iphone-14-pro,iPhone 14 Pro,498.00,EUR,2129.00
2026-08-21T08:03:42Z,FR,iphone-15,iPhone 15,411.00,EUR,869.00
2026-08-21T08:03:42Z,FR,iphone-15-plus,iPhone 15 Plus,496.00,EUR,969.00
2026-08-21T08:03:42Z,FR,iphone-15-pro,iPhone 15 Pro,559.00,EUR,1229.00
2026-08-21T08:03:42Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,669.00,EUR,1479.00
2026-08-21T08:03:42Z,FR,iphone-16,iPhone 16,593.00,EUR,869.00
2026-08-21T08:03:42Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-21T08:03:42Z,FR,iphone-16-pro,iPhone 16 Pro,669.00,EUR,1229.00
2026-08-21T08:03:42Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,797.00,EUR,1479.00
2026-08-21T08:03:42Z,FR,iphone-16e,iPhone 16e,409.00,EUR,719.00
2026-08-21T08:03:42Z,FR,iphone-17,iPhone 17,701.00,EUR,969.00
2026-08-21T08:03:42Z,FR,iphone-17-pro,iPhone 17 Pro,971.00,EUR,1329.00
2026-08-21T14:07:14Z,FR,iphone-13,iPhone 13,277.00,EUR,749.00
2026-08-21T14:07:14Z,FR,iphone-13-mini,iPhone 13 mini,245.00,EUR,809.00
2026-08-21T14:07:14Z,FR,iphone-14,iPhone 14,298.00,EUR,749.00
2026-08-21T14:07:14Z,FR,iphone-14-pro,iPhone 14 Pro,480.00,EUR,1609.00
2026-08-21T14:07:14Z,FR,iphone-15,iPhone 15,412.00,EUR,869.00
2026-08-21T14:07:14Z,FR,iphone-15-plus,iPhone 15 Plus,466.00,EUR,969.00
2026-08-21T14:07:14Z,FR,iphone-15-pro,iPhone 15 Pro,559.00,EUR,1229.00
2026-08-21T14:07:14Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,640.00,EUR,1479.00
2026-08-21T14:07:14Z,FR,iphone-16,iPhone 16,589.00,EUR,869.00
2026-08-21T14:07:14Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-21T14:07:14Z,FR,iphone-16-pro,iPhone 16 Pro,668.00,EUR,1229.00
2026-08-21T14:07:14Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,825.00,EUR,1479.00
2026-08-21T14:07:14Z,FR,iphone-16e,iPhone 16e,409.00,EUR,719.00
2026-08-21T14:07:14Z,FR,iphone-17,iPhone 17,704.00,EUR,969.00
2026-08-21T14:07:14Z,FR,iphone-17-pro,iPhone 17 Pro,971.00,EUR,1329.00
2026-08-22T07:51:18Z,FR,iphone-13,iPhone 13,289.00,EUR,749.00
2026-08-22T07:51:18Z,FR,iphone-13-mini,iPhone 13 mini,258.00,EUR,809.00
2026-08-22T07:51:18Z,FR,iphone-14,iPhone 14,316.00,EUR,749.00
2026-08-22T07:51:18Z,FR,iphone-14-pro,iPhone 14 Pro,489.00,EUR,1329.00
2026-08-22T07:51:18Z,FR,iphone-15,iPhone 15,412.00,EUR,869.00
2026-08-22T07:51:18Z,FR,iphone-15-plus,iPhone 15 Plus,478.00,EUR,969.00
2026-08-22T07:51:18Z,FR,iphone-15-pro,iPhone 15 Pro,561.00,EUR,1229.00
2026-08-22T07:51:18Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,689.00,EUR,1479.00
2026-08-22T07:51:18Z,FR,iphone-16,iPhone 16,590.00,EUR,869.00
2026-08-22T07:51:18Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-22T07:51:18Z,FR,iphone-16-pro,iPhone 16 Pro,668.00,EUR,1229.00
2026-08-22T07:51:18Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,797.00,EUR,1479.00
2026-08-22T07:51:18Z,FR,iphone-16e,iPhone 16e,409.00,EUR,719.00
2026-08-22T07:51:18Z,FR,iphone-17,iPhone 17,704.00,EUR,969.00
2026-08-22T07:51:18Z,FR,iphone-17-pro,iPhone 17 Pro,991.00,EUR,1329.00
2026-08-22T15:27:20Z,FR,iphone-13,iPhone 13,286.00,EUR,749.00
2026-08-22T15:27:20Z,FR,iphone-13-mini,iPhone 13 mini,258.00,EUR,809.00
2026-08-22T15:27:20Z,FR,iphone-14,iPhone 14,316.00,EUR,749.00
2026-08-22T15:27:20Z,FR,iphone-14-pro,iPhone 14 Pro,499.00,EUR,1559.00
2026-08-22T15:27:20Z,FR,iphone-15,iPhone 15,412.00,EUR,869.00
2026-08-22T15:27:20Z,FR,iphone-15-plus,iPhone 15 Plus,468.00,EUR,969.00
2026-08-22T15:27:20Z,FR,iphone-15-pro,iPhone 15 Pro,561.00,EUR,1229.00
2026-08-22T15:27:20Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,689.00,EUR,1479.00
2026-08-22T15:27:20Z,FR,iphone-16,iPhone 16,571.00,EUR,869.00
2026-08-22T15:27:20Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-22T15:27:20Z,FR,iphone-16-pro,iPhone 16 Pro,701.00,EUR,1229.00
2026-08-22T15:27:20Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,797.00,EUR,1479.00
2026-08-22T15:27:20Z,FR,iphone-16e,iPhone 16e,409.00,EUR,719.00
2026-08-22T15:27:20Z,FR,iphone-17,iPhone 17,695.00,EUR,969.00
2026-08-22T15:27:20Z,FR,iphone-17-pro,iPhone 17 Pro,991.00,EUR,1329.00
2026-08-23T08:42:07Z,FR,iphone-13,iPhone 13,290.00,EUR,749.00
2026-08-23T08:42:07Z,FR,iphone-13-mini,iPhone 13 mini,261.00,EUR,809.00
2026-08-23T08:42:07Z,FR,iphone-14,iPhone 14,316.00,EUR,749.00
2026-08-23T08:42:07Z,FR,iphone-14-pro,iPhone 14 Pro,501.00,EUR,1609.00
2026-08-23T08:42:07Z,FR,iphone-15,iPhone 15,412.00,EUR,869.00
2026-08-23T08:42:07Z,FR,iphone-15-plus,iPhone 15 Plus,470.00,EUR,969.00
2026-08-23T08:42:07Z,FR,iphone-15-pro,iPhone 15 Pro,569.00,EUR,1229.00
2026-08-23T08:42:07Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,690.00,EUR,1479.00
2026-08-23T08:42:07Z,FR,iphone-16,iPhone 16,596.00,EUR,869.00
2026-08-23T08:42:07Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-23T08:42:07Z,FR,iphone-16-pro,iPhone 16 Pro,693.00,EUR,1229.00
2026-08-23T08:42:07Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,830.00,EUR,1479.00
2026-08-23T08:42:07Z,FR,iphone-16e,iPhone 16e,434.00,EUR,719.00
2026-08-23T08:42:07Z,FR,iphone-17,iPhone 17,694.00,EUR,969.00
2026-08-23T08:42:07Z,FR,iphone-17-pro,iPhone 17 Pro,971.00,EUR,1329.00
2026-08-23T14:53:31Z,FR,iphone-13,iPhone 13,283.00,EUR,749.00
2026-08-23T14:53:31Z,FR,iphone-13-mini,iPhone 13 mini,274.00,EUR,809.00
2026-08-23T14:53:31Z,FR,iphone-14,iPhone 14,320.00,EUR,749.00
2026-08-23T14:53:31Z,FR,iphone-14-pro,iPhone 14 Pro,501.00,EUR,1609.00
2026-08-23T14:53:31Z,FR,iphone-15,iPhone 15,410.00,EUR,869.00
2026-08-23T14:53:31Z,FR,iphone-15-plus,iPhone 15 Plus,470.00,EUR,969.00
2026-08-23T14:53:31Z,FR,iphone-15-pro,iPhone 15 Pro,566.00,EUR,1359.00
2026-08-23T14:53:31Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,720.00,EUR,1479.00
2026-08-23T14:53:31Z,FR,iphone-16,iPhone 16,599.00,EUR,869.00
2026-08-23T14:53:31Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-23T14:53:31Z,FR,iphone-16-pro,iPhone 16 Pro,702.00,EUR,1229.00
2026-08-23T14:53:31Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,830.00,EUR,1479.00
2026-08-23T14:53:31Z,FR,iphone-16e,iPhone 16e,434.00,EUR,719.00
2026-08-23T14:53:31Z,FR,iphone-17,iPhone 17,694.00,EUR,969.00
2026-08-23T14:53:31Z,FR,iphone-17-pro,iPhone 17 Pro,945.00,EUR,1329.00
2026-08-24T07:58:34Z,FR,iphone-13,iPhone 13,265.88,EUR,749.00
2026-08-24T07:58:34Z,FR,iphone-13-mini,iPhone 13 mini,253.00,EUR,809.00
2026-08-24T07:58:34Z,FR,iphone-14,iPhone 14,308.00,EUR,749.00
2026-08-24T07:58:34Z,FR,iphone-14-pro,iPhone 14 Pro,500.00,EUR,1609.00
2026-08-24T07:58:34Z,FR,iphone-15,iPhone 15,410.00,EUR,869.00
2026-08-24T07:58:34Z,FR,iphone-15-plus,iPhone 15 Plus,470.00,EUR,969.00
2026-08-24T07:58:34Z,FR,iphone-15-pro,iPhone 15 Pro,569.00,EUR,1229.00
2026-08-24T07:58:34Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,701.00,EUR,1479.00
2026-08-24T07:58:34Z,FR,iphone-16,iPhone 16,587.00,EUR,869.00
2026-08-24T07:58:34Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-24T07:58:34Z,FR,iphone-16-pro,iPhone 16 Pro,701.00,EUR,1359.00
2026-08-24T07:58:34Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,830.00,EUR,1479.00
2026-08-24T07:58:34Z,FR,iphone-16e,iPhone 16e,409.00,EUR,719.00
2026-08-24T07:58:34Z,FR,iphone-17,iPhone 17,709.00,EUR,969.00
2026-08-24T07:58:34Z,FR,iphone-17-pro,iPhone 17 Pro,945.00,EUR,1329.00
2026-08-24T14:18:55Z,FR,iphone-13,iPhone 13,269.00,EUR,749.00
2026-08-24T14:18:55Z,FR,iphone-13-mini,iPhone 13 mini,260.00,EUR,809.00
2026-08-24T14:18:55Z,FR,iphone-14,iPhone 14,321.00,EUR,749.00
2026-08-24T14:18:55Z,FR,iphone-14-pro,iPhone 14 Pro,500.00,EUR,1609.00
2026-08-24T14:18:55Z,FR,iphone-15,iPhone 15,406.00,EUR,869.00
2026-08-24T14:18:55Z,FR,iphone-15-plus,iPhone 15 Plus,470.00,EUR,969.00
2026-08-24T14:18:55Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-08-24T14:18:55Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,689.00,EUR,1479.00
2026-08-24T14:18:55Z,FR,iphone-16,iPhone 16,579.00,EUR,869.00
2026-08-24T14:18:55Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-24T14:18:55Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1229.00
2026-08-24T14:18:55Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,794.00,EUR,1479.00
2026-08-24T14:18:55Z,FR,iphone-16e,iPhone 16e,409.00,EUR,719.00
2026-08-24T14:18:55Z,FR,iphone-17,iPhone 17,709.00,EUR,969.00
2026-08-24T14:18:55Z,FR,iphone-17-pro,iPhone 17 Pro,945.00,EUR,1329.00
2026-08-25T08:00:21Z,FR,iphone-13,iPhone 13,284.00,EUR,749.00
2026-08-25T08:00:21Z,FR,iphone-13-mini,iPhone 13 mini,265.00,EUR,809.00
2026-08-25T08:00:21Z,FR,iphone-14,iPhone 14,307.00,EUR,749.00
2026-08-25T08:00:21Z,FR,iphone-14-pro,iPhone 14 Pro,465.00,EUR,1559.00
2026-08-25T08:00:21Z,FR,iphone-15,iPhone 15,410.00,EUR,869.00
2026-08-25T08:00:21Z,FR,iphone-15-plus,iPhone 15 Plus,450.00,EUR,969.00
2026-08-25T08:00:21Z,FR,iphone-15-pro,iPhone 15 Pro,559.00,EUR,1229.00
2026-08-25T08:00:21Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,715.00,EUR,1479.00
2026-08-25T08:00:21Z,FR,iphone-16,iPhone 16,574.00,EUR,869.00
2026-08-25T08:00:21Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-25T08:00:21Z,FR,iphone-16-pro,iPhone 16 Pro,656.00,EUR,1229.00
2026-08-25T08:00:21Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,801.00,EUR,1479.00
2026-08-25T08:00:21Z,FR,iphone-16e,iPhone 16e,406.00,EUR,719.00
2026-08-25T08:00:21Z,FR,iphone-17,iPhone 17,709.00,EUR,969.00
2026-08-25T08:00:21Z,FR,iphone-17-pro,iPhone 17 Pro,974.00,EUR,1329.00
2026-08-25T14:38:20Z,FR,iphone-13,iPhone 13,273.06,EUR,749.00
2026-08-25T14:38:20Z,FR,iphone-13-mini,iPhone 13 mini,260.00,EUR,809.00
2026-08-25T14:38:20Z,FR,iphone-14,iPhone 14,307.00,EUR,749.00
2026-08-25T14:38:20Z,FR,iphone-14-pro,iPhone 14 Pro,486.00,EUR,1559.00
2026-08-25T14:38:20Z,FR,iphone-15,iPhone 15,409.00,EUR,869.00
2026-08-25T14:38:20Z,FR,iphone-15-plus,iPhone 15 Plus,468.00,EUR,969.00
2026-08-25T14:38:20Z,FR,iphone-15-pro,iPhone 15 Pro,499.00,EUR,1229.00
2026-08-25T14:38:20Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,696.00,EUR,1479.00
2026-08-25T14:38:20Z,FR,iphone-16,iPhone 16,596.00,EUR,869.00
2026-08-25T14:38:20Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-25T14:38:20Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1229.00
2026-08-25T14:38:20Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,799.00,EUR,1479.00
2026-08-25T14:38:20Z,FR,iphone-16e,iPhone 16e,406.00,EUR,719.00
2026-08-25T14:38:20Z,FR,iphone-17,iPhone 17,709.00,EUR,969.00
2026-08-25T14:38:20Z,FR,iphone-17-pro,iPhone 17 Pro,970.00,EUR,1329.00
2026-08-26T08:17:28Z,FR,iphone-13,iPhone 13,289.00,EUR,749.00
2026-08-26T08:17:28Z,FR,iphone-13-mini,iPhone 13 mini,266.00,EUR,809.00
2026-08-26T08:17:28Z,FR,iphone-14,iPhone 14,307.00,EUR,749.00
2026-08-26T08:17:28Z,FR,iphone-14-pro,iPhone 14 Pro,500.00,EUR,1609.00
2026-08-26T08:17:28Z,FR,iphone-15,iPhone 15,409.00,EUR,869.00
2026-08-26T08:17:28Z,FR,iphone-15-plus,iPhone 15 Plus,488.00,EUR,969.00
2026-08-26T08:17:28Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-08-26T08:17:28Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,733.00,EUR,1479.00
2026-08-26T08:17:28Z,FR,iphone-16,iPhone 16,590.00,EUR,869.00
2026-08-26T08:17:28Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-26T08:17:28Z,FR,iphone-16-pro,iPhone 16 Pro,701.00,EUR,1359.00
2026-08-26T08:17:28Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,841.00,EUR,1479.00
2026-08-26T08:17:28Z,FR,iphone-16e,iPhone 16e,406.00,EUR,719.00
2026-08-26T08:17:28Z,FR,iphone-17,iPhone 17,705.00,EUR,969.00
2026-08-26T08:17:28Z,FR,iphone-17-pro,iPhone 17 Pro,961.00,EUR,1329.00
2026-08-26T15:49:42Z,FR,iphone-13,iPhone 13,293.00,EUR,749.00
2026-08-26T15:49:42Z,FR,iphone-13-mini,iPhone 13 mini,273.00,EUR,809.00
2026-08-26T15:49:42Z,FR,iphone-14,iPhone 14,315.00,EUR,749.00
2026-08-26T15:49:42Z,FR,iphone-14-pro,iPhone 14 Pro,483.00,EUR,1329.00
2026-08-26T15:49:42Z,FR,iphone-15,iPhone 15,409.00,EUR,869.00
2026-08-26T15:49:42Z,FR,iphone-15-plus,iPhone 15 Plus,499.99,EUR,969.00
2026-08-26T15:49:42Z,FR,iphone-15-pro,iPhone 15 Pro,577.00,EUR,1229.00
2026-08-26T15:49:42Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,709.56,EUR,1479.00
2026-08-26T15:49:42Z,FR,iphone-16,iPhone 16,568.00,EUR,869.00
2026-08-26T15:49:42Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-26T15:49:42Z,FR,iphone-16-pro,iPhone 16 Pro,692.00,EUR,1229.00
2026-08-26T15:49:42Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,840.00,EUR,1479.00
2026-08-26T15:49:42Z,FR,iphone-16e,iPhone 16e,391.00,EUR,719.00
2026-08-26T15:49:42Z,FR,iphone-17,iPhone 17,711.00,EUR,969.00
2026-08-26T15:49:42Z,FR,iphone-17-pro,iPhone 17 Pro,961.00,EUR,1329.00
2026-08-27T08:44:58Z,FR,iphone-13,iPhone 13,290.00,EUR,749.00
2026-08-27T08:44:58Z,FR,iphone-13-mini,iPhone 13 mini,261.00,EUR,809.00
2026-08-27T08:44:58Z,FR,iphone-14,iPhone 14,301.00,EUR,749.00
2026-08-27T08:44:58Z,FR,iphone-14-pro,iPhone 14 Pro,458.00,EUR,1329.00
2026-08-27T08:44:58Z,FR,iphone-15,iPhone 15,409.00,EUR,869.00
2026-08-27T08:44:58Z,FR,iphone-15-plus,iPhone 15 Plus,469.00,EUR,969.00
2026-08-27T08:44:58Z,FR,iphone-15-pro,iPhone 15 Pro,541.00,EUR,1229.00
2026-08-27T08:44:58Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,689.00,EUR,1479.00
2026-08-27T08:44:58Z,FR,iphone-16,iPhone 16,595.00,EUR,869.00
2026-08-27T08:44:58Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-27T08:44:58Z,FR,iphone-16-pro,iPhone 16 Pro,668.00,EUR,1229.00
2026-08-27T08:44:58Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,822.00,EUR,1479.00
2026-08-27T08:44:58Z,FR,iphone-16e,iPhone 16e,426.00,EUR,719.00
2026-08-27T08:44:58Z,FR,iphone-17,iPhone 17,705.00,EUR,969.00
2026-08-27T08:44:58Z,FR,iphone-17-pro,iPhone 17 Pro,960.00,EUR,1329.00
2026-08-27T15:29:03Z,FR,iphone-13,iPhone 13,283.00,EUR,749.00
2026-08-27T15:29:03Z,FR,iphone-13-mini,iPhone 13 mini,277.00,EUR,809.00
2026-08-27T15:29:03Z,FR,iphone-14,iPhone 14,307.00,EUR,749.00
2026-08-27T15:29:03Z,FR,iphone-14-pro,iPhone 14 Pro,489.00,EUR,2129.00
2026-08-27T15:29:03Z,FR,iphone-15,iPhone 15,404.00,EUR,869.00
2026-08-27T15:29:03Z,FR,iphone-15-plus,iPhone 15 Plus,479.00,EUR,969.00
2026-08-27T15:29:03Z,FR,iphone-15-pro,iPhone 15 Pro,562.00,EUR,1359.00
2026-08-27T15:29:03Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,670.68,EUR,1479.00
2026-08-27T15:29:03Z,FR,iphone-16,iPhone 16,570.00,EUR,869.00
2026-08-27T15:29:03Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-27T15:29:03Z,FR,iphone-16-pro,iPhone 16 Pro,678.00,EUR,1229.00
2026-08-27T15:29:03Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,829.00,EUR,1479.00
2026-08-27T15:29:03Z,FR,iphone-16e,iPhone 16e,408.00,EUR,719.00
2026-08-27T15:29:03Z,FR,iphone-17,iPhone 17,716.00,EUR,969.00
2026-08-27T15:29:03Z,FR,iphone-17-pro,iPhone 17 Pro,966.00,EUR,1329.00
2026-08-28T07:48:26Z,FR,iphone-13,iPhone 13,284.00,EUR,749.00
2026-08-28T07:48:26Z,FR,iphone-13-mini,iPhone 13 mini,249.00,EUR,809.00
2026-08-28T07:48:26Z,FR,iphone-14,iPhone 14,306.00,EUR,749.00
2026-08-28T07:48:26Z,FR,iphone-14-pro,iPhone 14 Pro,480.00,EUR,1609.00
2026-08-28T07:48:26Z,FR,iphone-15,iPhone 15,403.00,EUR,869.00
2026-08-28T07:48:26Z,FR,iphone-15-plus,iPhone 15 Plus,459.00,EUR,969.00
2026-08-28T07:48:26Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-08-28T07:48:26Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,644.00,EUR,1479.00
2026-08-28T07:48:26Z,FR,iphone-16,iPhone 16,599.00,EUR,869.00
2026-08-28T07:48:26Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-28T07:48:26Z,FR,iphone-16-pro,iPhone 16 Pro,645.00,EUR,1229.00
2026-08-28T07:48:26Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,819.00,EUR,1479.00
2026-08-28T07:48:26Z,FR,iphone-16e,iPhone 16e,405.00,EUR,719.00
2026-08-28T07:48:26Z,FR,iphone-17,iPhone 17,716.00,EUR,969.00
2026-08-28T07:48:26Z,FR,iphone-17-pro,iPhone 17 Pro,966.00,EUR,1329.00
2026-08-28T14:54:29Z,FR,iphone-13,iPhone 13,270.00,EUR,749.00
2026-08-28T14:54:29Z,FR,iphone-13-mini,iPhone 13 mini,244.00,EUR,809.00
2026-08-28T14:54:29Z,FR,iphone-14,iPhone 14,310.00,EUR,749.00
2026-08-28T14:54:29Z,FR,iphone-14-pro,iPhone 14 Pro,457.00,EUR,1329.00
2026-08-28T14:54:29Z,FR,iphone-15,iPhone 15,409.00,EUR,869.00
2026-08-28T14:54:29Z,FR,iphone-15-plus,iPhone 15 Plus,479.00,EUR,969.00
2026-08-28T14:54:29Z,FR,iphone-15-pro,iPhone 15 Pro,586.00,EUR,1229.00
2026-08-28T14:54:29Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,689.00,EUR,1479.00
2026-08-28T14:54:29Z,FR,iphone-16,iPhone 16,569.00,EUR,869.00
2026-08-28T14:54:29Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-28T14:54:29Z,FR,iphone-16-pro,iPhone 16 Pro,678.00,EUR,1229.00
2026-08-28T14:54:29Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,819.00,EUR,1479.00
2026-08-28T14:54:29Z,FR,iphone-16e,iPhone 16e,427.00,EUR,719.00
2026-08-28T14:54:29Z,FR,iphone-17,iPhone 17,719.00,EUR,969.00
2026-08-28T14:54:29Z,FR,iphone-17-pro,iPhone 17 Pro,966.00,EUR,1329.00
2026-08-29T08:39:58Z,FR,iphone-13,iPhone 13,302.00,EUR,749.00
2026-08-29T08:39:58Z,FR,iphone-13-mini,iPhone 13 mini,254.00,EUR,809.00
2026-08-29T08:39:58Z,FR,iphone-14,iPhone 14,316.00,EUR,749.00
2026-08-29T08:39:58Z,FR,iphone-14-pro,iPhone 14 Pro,502.00,EUR,1329.00
2026-08-29T08:39:58Z,FR,iphone-15,iPhone 15,405.00,EUR,869.00
2026-08-29T08:39:58Z,FR,iphone-15-plus,iPhone 15 Plus,478.00,EUR,969.00
2026-08-29T08:39:58Z,FR,iphone-15-pro,iPhone 15 Pro,590.00,EUR,1229.00
2026-08-29T08:39:58Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,675.00,EUR,1479.00
2026-08-29T08:39:58Z,FR,iphone-16,iPhone 16,599.99,EUR,869.00
2026-08-29T08:39:58Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-29T08:39:58Z,FR,iphone-16-pro,iPhone 16 Pro,699.00,EUR,1359.00
2026-08-29T08:39:58Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,819.00,EUR,1479.00
2026-08-29T08:39:58Z,FR,iphone-16e,iPhone 16e,406.00,EUR,719.00
2026-08-29T08:39:58Z,FR,iphone-17,iPhone 17,719.00,EUR,969.00
2026-08-29T08:39:58Z,FR,iphone-17-pro,iPhone 17 Pro,966.00,EUR,1329.00
2026-08-29T14:33:24Z,FR,iphone-13,iPhone 13,293.00,EUR,749.00
2026-08-29T14:33:24Z,FR,iphone-13-mini,iPhone 13 mini,262.00,EUR,809.00
2026-08-29T14:33:24Z,FR,iphone-14,iPhone 14,315.00,EUR,749.00
2026-08-29T14:33:24Z,FR,iphone-14-pro,iPhone 14 Pro,469.99,EUR,1329.00
2026-08-29T14:33:24Z,FR,iphone-15,iPhone 15,404.00,EUR,869.00
2026-08-29T14:33:24Z,FR,iphone-15-plus,iPhone 15 Plus,499.99,EUR,969.00
2026-08-29T14:33:24Z,FR,iphone-15-pro,iPhone 15 Pro,579.00,EUR,1229.00
2026-08-29T14:33:24Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,639.99,EUR,1479.00
2026-08-29T14:33:24Z,FR,iphone-16,iPhone 16,589.00,EUR,869.00
2026-08-29T14:33:24Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-29T14:33:24Z,FR,iphone-16-pro,iPhone 16 Pro,704.00,EUR,1359.00
2026-08-29T14:33:24Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,819.00,EUR,1479.00
2026-08-29T14:33:24Z,FR,iphone-16e,iPhone 16e,406.00,EUR,719.00
2026-08-29T14:33:24Z,FR,iphone-17,iPhone 17,719.00,EUR,969.00
2026-08-29T14:33:24Z,FR,iphone-17-pro,iPhone 17 Pro,966.00,EUR,1329.00
2026-08-30T07:11:16Z,FR,iphone-13,iPhone 13,288.00,EUR,749.00
2026-08-30T07:11:16Z,FR,iphone-13-mini,iPhone 13 mini,262.00,EUR,809.00
2026-08-30T07:11:16Z,FR,iphone-14,iPhone 14,316.00,EUR,749.00
2026-08-30T07:11:16Z,FR,iphone-14-pro,iPhone 14 Pro,513.00,EUR,1329.00
2026-08-30T07:11:16Z,FR,iphone-15,iPhone 15,402.00,EUR,869.00
2026-08-30T07:11:16Z,FR,iphone-15-plus,iPhone 15 Plus,497.00,EUR,969.00
2026-08-30T07:11:16Z,FR,iphone-15-pro,iPhone 15 Pro,600.00,EUR,1229.00
2026-08-30T07:11:16Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,683.00,EUR,1479.00
2026-08-30T07:11:16Z,FR,iphone-16,iPhone 16,628.00,EUR,869.00
2026-08-30T07:11:16Z,FR,iphone-16-plus,iPhone 16 Plus,559.00,EUR,969.00
2026-08-30T07:11:16Z,FR,iphone-16-pro,iPhone 16 Pro,692.00,EUR,1359.00
2026-08-30T07:11:16Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,794.00,EUR,1479.00
